time,eke_ice,eke_acc,ck_ice,ck_acc,wm_ice,wm_acc,we_ice,we_acc
2006-08-01,0.0049315863,0.007709889,2.2469343052833324e-10,-1.530260987370191e-11,0.001198231359012425,0.004151286091655493,2.6607072868500836e-05,9.58824239205569e-05
2006-09-01,0.0050674933,0.0074126655,5.261132085543352e-10,3.561174410915413e-10,0.0018938366556540132,0.006658241618424654,-4.340822488302365e-05,0.00013922079233452678
2006-10-01,0.005218848,0.008447318,4.6177003887315493e-10,5.730503849221691e-10,0.0022619683295488358,0.005862793885171413,-2.8137788831372745e-05,-2.6882989914156497e-05
2006-11-01,0.0046542813,0.008614512,5.779145495488081e-10,6.36928398911607e-10,0.002647209446877241,0.0050921570509672165,-5.3347564971772954e-05,1.930739381350577e-05
2006-12-01,0.0037189464,0.009015707,7.357434661514617e-10,7.849286220995566e-10,0.0017327064415439963,0.0046693370677530766,-4.927343070448842e-06,1.982555113499984e-05
2007-01-01,0.0032321173,0.009154102,3.3785652053808235e-10,8.013841257259458e-10,0.0015592382987961173,0.005092004779726267,1.4105328773439396e-05,5.213328040554188e-05
2007-02-01,0.0031723035,0.008770993,6.04478578303258e-10,8.200812806613555e-10,0.002581755630671978,0.004595315549522638,4.7252513468265533e-05,5.318377588992007e-05
2007-03-01,0.0033098755,0.00828546,1.871052757174141e-10,5.624771759471514e-10,0.001628064434044063,0.004762838128954172,4.3935160647379234e-05,9.13671319722198e-05
2007-04-01,0.0032765432,0.0076941773,2.680072830330005e-10,6.90554557980505e-10,0.0017981280107051134,0.005576841998845339,2.7457692340249196e-05,0.0002445535210426897
2007-05-01,0.0032165132,0.0072826706,2.626603656796789e-10,6.616930336988958e-10,0.001735461293719709,0.005858630873262882,7.293263479368761e-05,0.00015663863450754434
2007-06-01,0.0039972304,0.0076591605,2.94995361471706e-10,4.0944761470207425e-10,0.0015338441589847207,0.0035789976827800274,0.00010763396858237684,3.656483386293985e-05
2007-07-01,0.0044417656,0.0072094635,3.942715043336875e-10,2.795140230382742e-10,0.0007810993702150881,0.005151753779500723,4.374868149170652e-05,0.00010917821782641113
2007-08-01,0.004929146,0.006835355,8.11601730266176e-10,4.740733916541728e-10,0.002213074127212167,0.004813301842659712,7.915558057902672e-07,1.6537425835849717e-05
2007-09-01,0.0052185482,0.0073815505,6.693982590455505e-10,-8.7716743590871e-12,0.0026448513381183147,0.00666391896083951,-4.28016901423689e-05,7.71743361838162e-05
2007-10-01,0.0053833053,0.008226129,6.581992728627029e-10,-2.787142738824855e-10,0.00154491001740098,0.0055007035844028,-3.435519465710968e-05,1.4138623782855575e-06
2007-11-01,0.004806589,0.008395425,8.232076686987e-10,1.293043672134786e-09,0.0018430656054988503,0.0061325132846832275,-4.125541454413906e-05,4.866611197940074e-05
2007-12-01,0.0038689899,0.008469426,5.92734861193378e-10,3.1563490709984876e-10,0.00277578248642385,0.004896010272204876,1.5017954865470529e-05,-7.44732387829572e-05
2008-01-01,0.0031029088,0.008211833,3.889749633501083e-10,5.816701009742076e-10,0.0019223624840378761,0.005836469121277332,1.8605082004796714e-05,3.617085167206824e-05
2008-02-01,0.0031041782,0.0088066235,4.802702679995718e-10,1.1440078884206173e-09,0.0026121109258383512,0.00472967280074954,8.964500011643395e-05,8.151449583237991e-05
2008-03-01,0.0029183398,0.009027488,6.057738755060882e-10,1.274403582662842e-09,0.002653311938047409,0.005719623528420925,6.535066495416686e-05,0.0002047087618848309
2008-04-01,0.003293077,0.008809478,5.140307623996421e-10,1.0896827884465665e-09,0.002225730801001191,0.004065860062837601,-6.759340067219455e-06,0.00017581621068529785
2008-05-01,0.0034104513,0.007631583,4.5322365305189294e-10,3.6435401917778165e-10,0.0019606335554271936,0.003484198357909918,-1.5260031432262622e-05,0.0001195004369947128
2008-06-01,0.0043399637,0.008005294,7.735583285040093e-10,3.970496986749339e-10,0.002368357963860035,0.005602939520031214,4.941537554259412e-05,0.00022268052271101624
2008-07-01,0.004372792,0.0077167093,8.595231193453401e-10,4.240872653049621e-10,0.002089596353471279,0.0034885385539382696,-2.109145134454593e-05,0.00010469701373949647
2008-08-01,0.004628962,0.007494638,8.904296189271577e-10,1.6690618331871576e-10,0.0018175874138250947,0.003989451564848423,6.987302913330495e-05,2.1088584617245942e-05
2008-09-01,0.0046126484,0.00838571,2.0291567037755698e-10,-2.5719704144222533e-10,0.003564175684005022,0.0061090243980288506,8.386457193410024e-05,-6.0959944676142186e-05
2008-10-01,0.0047639655,0.008776749,7.326972917276464e-10,9.89208381874107e-10,0.0033915091771632433,0.006844840478152037,1.6252048226306215e-05,3.855468821711838e-05
2008-11-01,0.0045919684,0.008926249,4.4185996528334215e-10,7.691416392674455e-10,0.002980173332616687,0.005219636019319296,8.138840348692611e-05,5.131232683197595e-05
2008-12-01,0.0036858,0.00823168,2.9563743120242236e-10,2.884971150862725e-10,0.0025275598745793104,0.004234823398292065,-5.288898682920262e-05,2.258635504404083e-05
2009-01-01,0.0029132618,0.0077715786,5.088121590723915e-10,4.0316447402766187e-10,0.002146654762327671,0.0046065934002399445,4.553626058623195e-05,5.122927905176766e-05
2009-02-01,0.0031830987,0.008579747,2.329899051467521e-10,1.1513863196199736e-09,0.0019122344674542546,0.00518870260566473,5.0631395424716175e-05,0.00011231607641093433
2009-03-01,0.0031851954,0.008885175,5.534200875345618e-10,5.004458514257237e-10,0.00215590326115489,0.005165554583072662,6.716280768159777e-05,0.0002055826917057857
2009-04-01,0.0035159895,0.009125761,4.213761839455543e-10,6.413509168190501e-10,0.0017777938628569245,0.005325681064277887,9.982461051549762e-05,0.00025132487644441426
2009-05-01,0.0040010787,0.009107586,4.870758241182216e-10,1.5546435250257673e-09,0.002017197897657752,0.0039311242289841175,0.00010088236740557477,0.00016676470113452524
2009-06-01,0.0046035363,0.008525278,7.582517391746535e-10,2.0449417159618122e-10,0.0018643862567842007,0.0036424642894417048,7.585516141261905e-05,6.931887764949352e-05
2009-07-01,0.005008825,0.008084198,7.367773613431439e-10,7.854046302213646e-10,0.000942902232054621,0.004574934486299753,-2.4627524908282794e-05,0.00010806643695104867
2009-08-01,0.005443733,0.007891003,6.61616761377104e-10,1.503962843152351e-09,0.0012102663749828935,0.004502905998378992,-3.1852421670919284e-05,6.126084917923436e-05
2009-09-01,0.0057123504,0.008275032,5.176437611886797e-10,5.762684773813476e-10,0.002199039561673999,0.00528664980083704,-7.352619286393747e-05,6.755908543709666e-05
2009-10-01,0.0057348963,0.008462729,1.1318407322491453e-09,7.05524416666492e-10,0.00341655476950109,0.004880535416305065,1.6117441191454418e-05,4.300056389183737e-05
2009-11-01,0.00498137,0.008276226,7.082684994053068e-10,1.1834638824481658e-09,0.001724841888062656,0.0029157353565096855,-2.793921703414526e-05,1.3036034033575561e-05
2009-12-01,0.0038514768,0.00846232,5.365856092787169e-10,9.001067668990004e-10,0.0017126986058428884,0.004625525791198015,-1.223668732563965e-05,-1.5680336218792945e-05
2010-01-01,0.0032384554,0.008529644,5.89953752516692e-10,4.6257436769892024e-10,0.0009050527005456388,0.0050644706934690475,4.962812909070635e-06,8.408424764638767e-05
2010-02-01,0.0031367978,0.008629505,2.836176016263181e-10,7.254630784991889e-10,0.0017687559593468904,0.004461684264242649,2.585785841802135e-05,4.086874832864851e-05
2010-03-01,0.0029775188,0.0081128115,2.886221539544209e-10,2.848054569959402e-10,0.002745181554928422,0.005513166543096304,4.8983307351591066e-05,9.305475396104157e-05
2010-04-01,0.003090863,0.008050403,3.9851388855538517e-10,8.050800026637717e-10,0.0030503575690090656,0.005749034695327282,0.0001549930893816054,0.00018632346473168582
2010-05-01,0.0034432197,0.00790903,2.357461448276865e-10,5.509357969835094e-10,0.0032778619788587093,0.005571077112108469,6.393661169568077e-05,0.00026176098617725074
2010-06-01,0.0040655537,0.0074935034,5.120153190318888e-10,5.632614374917466e-10,0.0029635236132889986,0.006293279118835926,9.442452574148774e-05,0.00025484958314336836
2010-07-01,0.0047388976,0.0076715616,8.714750032723373e-10,-1.5925051555232272e-10,0.00377037120051682,0.006678994279354811,2.493271676939912e-05,0.00018583926430437714
2010-08-01,0.0051171393,0.0077533075,9.321481364565898e-10,3.9070871538093854e-10,0.0028133979067206383,0.005636049434542656,0.0001534999901195988,0.0001269225322175771
2010-09-01,0.005493718,0.008214851,1.149572659286946e-09,-1.3150884548007724e-10,0.0025932826101779938,0.005611819215118885,2.331956784473732e-05,7.129260484362021e-05
2010-10-01,0.005313787,0.008050882,7.262940249219696e-10,6.721563305944755e-10,0.00381681090220809,0.004908547271043062,8.719723155081738e-06,0.00013254789519123733
2010-11-01,0.0046886415,0.008615248,6.546261865914005e-10,8.267472817458099e-10,0.003919663839042187,0.004474926274269819,-2.8937838578713126e-05,6.690110603813082e-05
2010-12-01,0.003679532,0.008323773,5.255481605459522e-10,3.095818046361387e-10,0.0017252283869311213,0.004074394702911377,4.106279811821878e-05,6.165698869153857e-05
2011-01-01,0.0032884001,0.008978179,8.053152034115385e-10,1.282890460529984e-09,0.0010078171035274863,0.004267989192157984,1.1614396498771384e-05,0.0001940926449606195
2011-02-01,0.0034012077,0.009504886,6.213407011124161e-10,1.0052301213647752e-09,0.003256826661527157,0.003984404262155294,0.00010286423639627174,0.00017704283527564257
2011-03-01,0.003409526,0.009771243,5.116769785651343e-10,1.1469630800675645e-09,0.0020014368928968906,0.0047040292993187904,9.524074266664684e-05,0.00027280632639303803
2011-04-01,0.0036286796,0.009277249,4.915340912070576e-10,4.4101872154200805e-10,0.0021305307745933533,0.003877469804137945,0.00013052164285909384,0.00016112234152387828
2011-05-01,0.0038132917,0.008856688,3.8991201933846753e-10,1.8293003778424577e-09,0.0027584508061408997,0.00508543336763978,0.00017598114209249616,0.00024956290144473314
2011-06-01,0.004408625,0.008904614,7.645238886411221e-10,1.0647416281983624e-09,0.001325166434980929,0.003480776445940137,7.852839189581573e-05,0.00010652119817677885
2011-07-01,0.004664929,0.009106834,3.073623855431862e-10,1.2179006692036864e-09,0.0010615835199132562,0.004377798177301884,6.382686842698604e-05,2.2924090444575995e-05
2011-08-01,0.0053523513,0.008482024,5.432946315053755e-10,8.353663871751849e-10,0.0015696369810029864,0.005119306966662407,-9.137523011304438e-05,7.521640509366989e-05
2011-09-01,0.0053350707,0.008224056,6.650831968491033e-11,6.217659165308476e-10,0.0011035761563107371,0.0046749478206038475,-9.444647730560973e-05,-1.6973608580883592e-05
2011-10-01,0.0055413186,0.008317606,8.955919339470597e-10,5.5963045308971e-10,0.004020601511001587,0.0044330814853310585,-2.853549267456401e-05,6.400539132300764e-05
2011-11-01,0.004854924,0.00853803,8.175572996371727e-10,5.36181654631207e-10,0.001396429492160678,0.0054314760491251945,-0.00011062242992920801,-8.798779163043946e-06
2011-12-01,0.003737585,0.008504907,3.0394775585307343e-10,5.141359005200741e-10,0.0032887007109820843,0.0053005702793598175,-2.653093179105781e-05,6.139411561889574e-05
2012-01-01,0.0034407822,0.0079472605,3.6833505689948254e-10,7.687820935409206e-10,0.0024302208330482244,0.005546141881495714,-8.86560883373022e-06,7.46612495277077e-05
2012-02-01,0.003002945,0.008184563,3.196142794870127e-10,3.608596754745008e-10,0.0024640425108373165,0.003762623993679881,9.14265365281608e-06,4.785340934176929e-05
2012-03-01,0.0029486606,0.007708737,4.444999368580227e-10,4.5741022081102756e-10,0.0027578340377658606,0.005163442809134722,-1.1996439752692822e-06,0.0002108409535139799
2012-04-01,0.0030446642,0.007476969,2.996286552203742e-10,1.168889651737004e-09,0.00284202815964818,0.00528102507814765,5.7447916333330795e-05,0.00029963412089273334
2012-05-01,0.003600416,0.00811536,2.5160762362475e-10,1.4275087778514717e-09,0.001896458212286234,0.0050297207199037075,3.8563452108064666e-05,0.00016516893811058253
2012-06-01,0.004158879,0.008159204,5.526374913245036e-10,1.0686460605313641e-09,0.0022095446474850178,0.0039735776372253895,0.00011820396321127191,7.641543925274163e-05
2012-07-01,0.0044487906,0.007869718,6.039194699880568e-10,5.657037616124683e-10,0.0032527404837310314,0.0053719389252364635,0.00020432716701179743,5.155969483894296e-05
2012-08-01,0.0048217745,0.0076749586,1.1655250549413854e-11,6.260762464016523e-10,0.0029394589364528656,0.005659167654812336,9.019926801556721e-05,0.0001435388985555619
2012-09-01,0.005614734,0.007781045,2.9843075233237926e-10,9.486299523686625e-10,0.0022464573848992586,0.005234318785369396,7.096260378602892e-05,9.124119969783351e-05
2012-10-01,0.005401685,0.007856107,4.4303363755382463e-10,6.8879962844548e-10,0.002556494902819395,0.005644075572490692,6.134112481959164e-05,-5.279999186313944e-06
2012-11-01,0.00477556,0.008130627,3.9897155024171127e-10,5.367957189861272e-10,0.0013738120906054974,0.005182262044399977,-6.036619652149966e-06,1.2443501873349305e-05
2012-12-01,0.0038585109,0.0074524963,3.66790153805141e-10,1.773876878718994e-10,0.0009802250424399972,0.005131792742758989,2.1482044758158736e-05,6.372047209879383e-05
2013-01-01,0.0034735403,0.008210455,1.8694734649216116e-10,9.373464227024897e-10,0.0013466194504871964,0.0055652037262916565,1.2436326869647019e-05,8.681435429025441e-05
2013-02-01,0.0033483584,0.008465294,4.3560946516585375e-10,6.758162918174548e-10,0.0034539499320089817,0.00527374679222703,2.6806046662386507e-05,0.00019186978170182556
2013-03-01,0.0029728324,0.008234442,3.986626029295337e-10,5.298126382058399e-10,0.003268052823841572,0.005390149541199207,0.00014307591482065618,0.00026173755759373307
2013-04-01,0.0035606425,0.008798884,6.085974502134661e-10,9.05319874622279e-10,0.003129506018012762,0.004983910825103521,0.00015528296353295445,0.00018363754497841
2013-05-01,0.0038992963,0.0090637375,3.948004978493458e-10,1.1450924652933736e-09,0.002096645999699831,0.004749604035168886,9.487281204201281e-05,0.0002454540808685124
2013-06-01,0.004585312,0.008484919,9.299795378225895e-10,1.4639650602887855e-10,0.001854432630352676,0.0044456287287175655,0.0001794720155885443,2.797739944071509e-05
2013-07-01,0.005207155,0.007902469,5.489453336338102e-10,5.242857814558022e-10,0.002486350480467081,0.00533304363489151,0.0002157151757273823,0.0001636852539377287
2013-08-01,0.0056065773,0.008032725,1.1648269016006907e-09,9.081578267178259e-10,0.0012689705472439528,0.003945657517760992,2.64020127360709e-05,2.6466495910426602e-05
2013-09-01,0.005426233,0.007932691,8.35871705184843e-10,7.857453021564709e-10,0.0018724873661994934,0.004926414228975773,1.7621332517592236e-05,8.718731260159984e-05
2013-10-01,0.0055497875,0.008597758,4.240663098453723e-10,3.7863570612195474e-10,0.0025811719242483377,0.0053984979167580605,-1.3621607877212227e-06,7.868130342103541e-05
2013-11-01,0.005067842,0.008576873,6.587213552400328e-10,4.921704155336215e-10,0.003490603528916836,0.004659795667976141,4.7385419748025015e-05,3.787709283642471e-05
2013-12-01,0.0038719454,0.008461212,4.4840278712321435e-10,3.9668679452375954e-10,0.0012634043814614415,0.004685495514422655,-3.326877413201146e-05,1.1290678230579942e-05
2014-01-01,0.0033915169,0.0090174265,3.216940325234674e-10,1.7561004039823302e-10,0.0011107930913567543,0.004870625678449869,5.0100286898668855e-05,7.874493167037144e-05
2014-02-01,0.0033819329,0.009266953,4.637842332400055e-10,6.044165168361815e-10,0.0022671364713460207,0.0049692788161337376,-1.8741963003776618e-06,0.00014792256115470082
2014-03-01,0.0033481258,0.008693047,7.267646484621082e-10,3.497440392852269e-10,0.0031227481085807085,0.004793845117092133,0.00011641957826213911,0.00010972843301715329
2014-04-01,0.0038780542,0.008988389,2.5270935344323675e-10,5.259414015412744e-10,0.00293115247040987,0.004723543766885996,0.00029094936326146126,4.9504869821248576e-05
2014-05-01,0.0041765496,0.008793006,4.299736955371003e-10,2.039752394766836e-10,0.002002617111429572,0.00391717255115509,0.0002164278703276068,0.00010649379692040384
2014-06-01,0.004876453,0.008264784,8.624816416613612e-10,9.40669875326705e-10,0.0018470878712832928,0.005641534458845854,0.00011961369455093518,0.00012663796951528639
2014-07-01,0.00552088,0.008040863,1.1343741501690374e-09,1.1624180507041615e-09,0.0016797506250441074,0.0054436358623206615,7.493307930417359e-05,8.960692503023893e-05
2014-08-01,0.0060308008,0.008083799,1.3355611061527384e-09,4.226356487002647e-10,0.0024344788398593664,0.0051898835226893425,0.00018327502766624093,5.332535147317685e-05
2014-09-01,0.005881589,0.008730286,4.682889076512708e-10,9.727325889219429e-11,0.0017181544099003077,0.005834445357322693,-0.0001273908856092021,0.0001832801353884861
2014-10-01,0.0061350344,0.008582737,7.40374150876022e-10,1.4424565986104199e-09,0.003053469117730856,0.0063212476670742035,-0.0002012185286730528,3.556711817509495e-05
2014-11-01,0.0054532858,0.008782254,1.1042265990468536e-09,6.320406420456948e-10,0.002176957204937935,0.005106926430016756,1.5814217476872727e-05,-1.795358730305452e-05
2014-12-01,0.004383381,0.008612957,9.884527640835472e-10,1.1647960374006061e-09,0.002413008129224181,0.005692797712981701,-2.7971842428087257e-05,5.025971768191084e-05
2015-01-01,0.0036527943,0.008910049,7.519284084267497e-10,5.432806982064164e-10,0.0022730613127350807,0.005066415760666132,3.75954041373916e-05,0.00012230656284373254
2015-02-01,0.0034766737,0.009379924,7.19790949066379e-10,4.0935901890470916e-10,0.003730838419869542,0.004596955142915249,0.00017182229203172028,0.00010129273141501471
2015-03-01,0.00333053,0.009266116,3.9419753572467187e-10,5.586432982873646e-10,0.002612733282148838,0.004997747018933296,0.00020295566355343908,0.00010154875053558499
2015-04-01,0.003442898,0.008957212,3.900522682620533e-10,6.436106647633721e-10,0.0031681896653026342,0.005075722001492977,0.00025114158052019775,0.00015017208352219313
2015-05-01,0.004190585,0.008749941,5.539311231927968e-10,-7.11169387268562e-11,0.0013738685520365834,0.00525829941034317,4.303029345464893e-05,0.0001674166414886713
2015-06-01,0.0044999695,0.008619173,3.754840605108001e-10,4.665404729209399e-10,0.002195781096816063,0.005519662518054247,5.063578282715753e-05,0.00025593911414034665
2015-07-01,0.0050407834,0.008649168,8.480159352508565e-10,8.384827276941564e-10,0.00260719726793468,0.005043935030698776,0.00010080931679112837,0.00010070295684272423
2015-08-01,0.005455944,0.00819574,7.672784629875196e-10,4.643780915358775e-10,0.003190035466104746,0.004721525125205517,0.00012331140169408172,3.1040137400850654e-05
2015-09-01,0.0053281244,0.008840914,5.745491304942618e-10,1.0697071006759984e-09,0.003271559253334999,0.0051846979185938835,6.19148850091733e-05,4.765266930917278e-05
2015-10-01,0.005695371,0.009146949,6.404587415964613e-10,6.920444217684008e-10,0.0031635351479053497,0.00692320941016078,4.101912963960785e-06,0.0002607667993288487
2015-11-01,0.0051639383,0.009386026,4.0876582674265194e-10,1.0280289952646626e-09,0.0035361244808882475,0.005052641499787569,8.705750951776281e-05,0.00010876326268771663
2015-12-01,0.0039071185,0.009663251,3.635318435168955e-10,6.880819247712111e-10,0.0015588169917464256,0.004565528128296137,6.515617133118212e-05,2.3432638045051135e-05
2016-01-01,0.003116263,0.009490602,4.895979802133077e-11,9.42737554687767e-10,0.0027924261521548033,0.005415403749793768,-9.729113116918597e-06,0.00017652125097811222
2016-02-01,0.0030999947,0.009037923,4.5345616150882506e-10,7.313532557340352e-10,0.002553899073973298,0.004996310919523239,0.0001312896201852709,9.511515963822603e-05
2016-03-01,0.0030774386,0.0094525395,3.733292008867295e-10,6.174910027745284e-10,0.004419247154146433,0.0055114757269620895,0.00026113400235772133,0.0002486264274921268
2016-04-01,0.0033197582,0.009198017,3.138047044437542e-10,3.7834768651379136e-10,0.002736012451350689,0.0052987332455813885,0.00022366721532307565,0.00020704703638330102
2016-05-01,0.003781583,0.00923847,5.546034187453586e-10,6.977257660523151e-10,0.001864735153503716,0.005173386074602604,0.0001029788691084832,0.00017606743494980037
2016-06-01,0.0042229476,0.009073029,3.2892544243878774e-10,1.0969967156881921e-09,0.0027177101001143456,0.007169490680098534,0.00017434192704968154,0.0002816662017721683
2016-07-01,0.0049773892,0.008929345,3.193208752971799e-10,4.878995540913422e-10,0.0014647652860730886,0.005094434600323439,0.00012023813178529963,0.0001273018424399197
2016-08-01,0.0051842243,0.008523729,4.669411524105271e-10,7.92575671759721e-10,0.001657735207118094,0.0054376935586333275,-4.17088667745702e-05,0.00012643694935832173
2016-09-01,0.005323636,0.008877188,9.347251861413497e-10,8.269752660439167e-10,0.004367000423371792,0.006343662738800049,4.5518063416238874e-05,6.630439747823402e-05
2016-10-01,0.00556235,0.009371017,7.757092190807668e-10,9.98751858993785e-10,0.0019217064836993814,0.004667510744184256,5.487393082148628e-06,-1.907188561744988e-05
2016-11-01,0.004795093,0.009999992,8.219254166164092e-10,1.109125680187617e-09,0.0010925284586846828,0.0054480875842273235,7.375943096121773e-05,6.60863152006641e-05
2016-12-01,0.0036156457,0.009007736,5.332821406689447e-10,5.225678223474972e-10,0.0006571602425538003,0.0053802840411663055,3.069053127546795e-05,-2.4525988919776864e-05
2017-01-01,0.0035332097,0.008928021,3.5034311562931464e-10,1.0625919033557807e-09,0.0007434449507854879,0.004868692252784967,2.897634476539679e-05,7.756140985293314e-05
2017-02-01,0.003638791,0.008814942,4.2392966914661656e-10,4.6397946595888584e-10,0.001764309941790998,0.004926786292344332,2.0767181922565214e-05,9.036326810019091e-05
2017-03-01,0.0032910593,0.008304131,3.556640260082844e-10,6.220810533363874e-10,0.00201458390802145,0.005687426310032606,6.637696787947789e-05,0.0002579077845439315
2017-04-01,0.0034795788,0.008683503,5.97394522738881e-10,7.968694593074588e-10,0.0028341482393443584,0.006057035177946091,0.00015030617942102253,0.0003293866466265172
2017-05-01,0.0039913147,0.008609381,6.828568266392665e-10,9.47588785216169e-10,0.0033356097992509604,0.006229126360267401,0.00022812015959061682,0.00025085575180128217
2017-06-01,0.0043146866,0.008984992,5.094146215967044e-10,1.0802209127191986e-09,0.0023419237695634365,0.005342238582670689,0.0002093639486702159,0.0002152415254386142
2017-07-01,0.0048366734,0.008979976,6.192719670394808e-10,4.346855930759119e-10,0.002445880090817809,0.005143261980265379,0.0002771429717540741,8.410373266087845e-05
2017-08-01,0.0054043634,0.009062068,8.07184763473856e-10,4.009821086281562e-10,0.0029003184754401445,0.004609167110174894,0.00024552695685997605,4.589293894241564e-05
2017-09-01,0.005633442,0.008992572,3.463571929263054e-10,-1.0090645333193926e-11,0.0035157722886651754,0.004706382751464844,0.0003885568294208497,4.5146080083213747e-05
2017-10-01,0.0055511147,0.0092606805,5.544300019089121e-10,1.6930756796540436e-10,0.0021389564499258995,0.005677901674062014,9.183491783915088e-05,2.6208279450656846e-05
2017-11-01,0.004972518,0.009012531,5.854985385411737e-10,7.856683081897131e-10,0.0031952676363289356,0.004456516820937395,1.2499243894126266e-05,8.093189535429701e-05
2017-12-01,0.0038486084,0.008700417,3.604572473836498e-10,8.67397376147494e-10,0.0024874142836779356,0.005683340132236481,9.874036913970485e-05,7.557256321888417e-05
2018-01-01,0.0034383158,0.009071114,2.7833679805411293e-10,8.506468446300985e-11,0.0023804930970072746,0.005172796081751585,3.326351725263521e-05,0.00014411404845304787
2018-02-01,0.003336876,0.009309918,2.967495346672955e-11,8.825438713166989e-10,0.0026372261345386505,0.004401207901537418,0.00010656205995474011,0.0001936989719979465
2018-03-01,0.0032983155,0.009310569,4.72645200755295e-10,6.586133305397368e-10,0.0024538005236536264,0.004523059353232384,5.449322998174466e-05,0.00026281565078534186
2018-04-01,0.00316999,0.008623816,2.3315127606338137e-10,4.865967073719446e-10,0.0018357482040300965,0.0047370996326208115,6.989607209106907e-05,0.00026538106612861156
2018-05-01,0.0035130084,0.008365451,4.828491495523224e-10,3.394062808581566e-10,0.002042258158326149,0.0052243610844016075,8.406223787460476e-05,0.00025681432452984154
2018-06-01,0.004177867,0.008316033,5.092873345269311e-10,5.978173511778095e-10,0.002130333334207535,0.0044814893044531345,4.736895061796531e-05,0.0001758900034474209
2018-07-01,0.004687566,0.008337245,4.341902393178998e-10,1.0989792409432653e-09,0.0019618270453065634,0.005466866306960583,8.786872058408335e-05,0.00020031830354128033
2018-08-01,0.0050514904,0.0078807585,1.193652177100546e-09,7.155975811912185e-10,0.002287906128913164,0.005182103719562292,0.00010906266106758267,0.00010849386308109388
2018-09-01,0.0053706635,0.008420051,5.408292702568929e-10,8.663010309106767e-10,0.00290288170799613,0.0049338191747665405,0.00015903267194516957,6.314145866781473e-05
2018-10-01,0.0054159085,0.0085641695,8.502585302494481e-10,6.864366852710191e-10,0.0033537293784320354,0.00501026026904583,2.1020296117058024e-05,6.721234240103513e-05
2018-11-01,0.0052430886,0.008754022,8.838101916985863e-10,4.673604281357768e-10,0.003330653766170144,0.005415367428213358,0.00019751246145460755,5.299103941069916e-05
2018-12-01,0.004036733,0.008423014,3.959234606831785e-10,6.087056969583671e-10,0.002607748843729496,0.005235165823251009,0.00018535392882768065,4.8596655688015744e-05
2019-01-01,0.0038748072,0.008662924,7.026028647771909e-10,8.90446272272527e-10,0.001881680334918201,0.005269912537187338,0.00015579642786178738,8.802750380709767e-05
2019-02-01,0.0036517798,0.009204561,5.650734324902373e-10,5.615712894702085e-10,0.0017837064806371927,0.005484182853251696,9.157527529168874e-05,0.00013769931683782488
2019-03-01,0.003545458,0.009091266,4.753416549263534e-10,8.467890832974945e-10,0.0032107217703014612,0.005714205093681812,0.00018989936506841332,0.00032973490306176245
2019-04-01,0.0036631795,0.009166714,4.6553305654839505e-10,4.191398894626275e-10,0.0033122787717729807,0.004813552834093571,0.00017589330673217773,0.00025173494941554964
2019-05-01,0.0040217303,0.008848598,4.9679155234017e-10,6.783548167632603e-10,0.002139253541827202,0.005497466307133436,0.00014413549797609448,0.00025214816560037434
2019-06-01,0.004606581,0.009116599,5.556940463335991e-10,1.1391267928928528e-09,0.002293242607265711,0.0057967305183410645,0.00011475027713458985,0.00020202150335535407
2019-07-01,0.0050176466,0.008022364,9.874898676542898e-10,1.760688816965228e-10,0.0014805751852691174,0.005306176375597715,0.00010778033902170137,0.00018347376317251474
2019-08-01,0.005706222,0.0079108095,9.628596808752832e-10,-1.5143797327255015e-10,0.0015320120146498084,0.00611310638487339,-2.0932746338075958e-05,9.92373225017218e-06
2019-09-01,0.006491478,0.008267251,1.4283910720891413e-09,3.1310598558320635e-10,0.0028378234710544348,0.005371378269046545,5.576768671744503e-05,4.896261452813633e-05
2019-10-01,0.006111171,0.008632891,7.160134152250919e-10,1.0342886547221042e-09,0.002368927700445056,0.005315457470715046,9.479008440393955e-05,5.5526055803056806e-05
2019-11-01,0.005470769,0.009021253,5.478313913620525e-10,9.170329495766794e-10,0.0007616631919518113,0.004382204730063677,2.0577956547640497e-06,1.9632801922853105e-05
2019-12-01,0.004052231,0.009250409,3.754280220036321e-10,5.268155356397131e-10,0.0005930521874688566,0.004313284996896982,3.162812572554685e-05,1.1885251296916977e-05
2020-01-01,0.003582375,0.0088102855,3.213690147330084e-10,3.6050884499871927e-10,0.0012208434054628015,0.004524220246821642,3.633295273175463e-05,0.00010583179391687736
2020-02-01,0.0034682292,0.009341431,4.3414025152621605e-10,9.557510338709108e-10,0.00220169173553586,0.0051444401033222675,8.720346522750333e-05,0.00015207711840048432
2020-03-01,0.0035033438,0.009540576,8.692586095371269e-10,2.318483321994691e-10,0.0037689555902034044,0.0053371889516711235,0.00029623383306898177,0.0001944958057720214
2020-04-01,0.0035974185,0.009565518,4.4452755365576024e-10,-1.576660052515777e-10,0.001966696698218584,0.004847811535000801,0.00012595478619914502,0.00016640422109048814
2020-05-01,0.0039341943,0.008682935,6.818492437332679e-10,4.0699327241711103e-10,0.002021991880610585,0.005661967676132917,0.0001813512935768813,0.00022128649288788438
2020-06-01,0.004680054,0.008833351,4.4566095258602445e-10,7.538572543985822e-10,0.002424383768811822,0.005087776575237513,0.00019367755157873034,0.00022057494788896292
2020-07-01,0.0051106084,0.008251027,6.87777057528649e-10,7.572902860353281e-10,0.002002652268856764,0.005382349248975515,6.475549889728427e-05,8.324366353917867e-05
